Period;Date;treatment;pond;sp;W;L;K
Fishing;2021;P;1;Zander;6.7;99;0.69
Fishing;2021;P;1;Zander;9.8;112;0.7
Fishing;2021;P;1;Zander;6.4;96;0.72
Fishing;2021;P;1;Zander;5.8;92;0.74
Fishing;2021;P;1;Zander;5.1;88;0.75
Fishing;2021;P;1;Roach_juv;1.1;47;1.06
Fishing;2021;P;1;Carp;1459;406;2.18
Fishing;2021;P;1;Zander;4.1;82;0.74
Fishing;2021;P;1;Zander;5.7;97;0.62
Fishing;2021;P;1;Zander;5.1;90;0.7
Fishing;2021;P;1;Zander;4.5;88;0.66
Fishing;2021;P;1;Zander;4.3;85;0.7
Fishing;2021;P;1;Zander;6.1;95;0.71
Fishing;2021;P;1;Zander;4.7;86;0.74
Fishing;2021;P;1;Zander;4.5;85;0.73
Fishing;2021;P;1;Zander;4.6;88;0.68
Fishing;2021;P;1;Zander;4.3;84;0.73
Fishing;2021;P;1;Zander;7.6;103;0.7
Fishing;2021;P;1;Zander;4.2;86;0.66
Fishing;2021;P;1;Zander;4.2;84;0.71
Fishing;2021;P;1;Zander;4.6;90;0.63
Fishing;2021;P;1;Zander;4.8;89;0.68
Fishing;2021;P;1;Zander;5.6;92;0.72
Fishing;2021;P;1;Zander;5.1;89;0.72
Fishing;2021;P;1;Zander;4.7;89;0.67
Fishing;2021;P;1;Zander;5.5;90;0.75
Fishing;2021;P;1;Carp;1572;405;2.37
Fishing;2021;P;1;Zander;7.9;107;0.64
Fishing;2021;P;1;Zander;9.2;112;0.65
Fishing;2021;P;1;Zander;4.8;91;0.64
Fishing;2021;P;1;Zander;5.5;92;0.71
Fishing;2021;P;1;Zander;4.9;91;0.65
Fishing;2021;P;1;Zander;4.8;90;0.66
Fishing;2021;P;1;Zander;5.1;90;0.7
Fishing;2021;P;1;Zander;10.3;112;0.73
Fishing;2021;P;1;Zander;5.1;92;0.65
Fishing;2021;P;1;Zander;5.6;95;0.65
Fishing;2021;P;1;Zander;9.5;113;0.66
Fishing;2021;P;1;Zander;6.8;100;0.68
Fishing;2021;P;1;Carp;1035;341;2.61
Fishing;2021;P;1;Zander;5.3;96;0.6
Fishing;2021;P;1;Zander;4.6;89;0.65
Fishing;2021;P;1;Zander;5.3;91;0.7
Fishing;2021;P;1;Zander;4.6;88;0.68
Fishing;2021;P;1;Zander;5.6;93;0.7
Fishing;2021;P;1;Zander;5.2;85;0.85
Fishing;2021;P;1;Zander;10.9;115;0.72
Fishing;2021;P;1;Zander;4.6;91;0.61
Fishing;2021;P;1;Zander;10.2;113;0.71
Fishing;2021;P;1;Zander;7.2;99;0.74
Fishing;2021;P;1;Carp;1570;383;2.79
Fishing;2021;P;1;Zander;5.4;93;0.67
Fishing;2021;P;1;Zander;4.8;90;0.66
Fishing;2021;P;1;Zander;4.3;86;0.68
Fishing;2021;P;1;Zander;8.3;104;0.74
Fishing;2021;P;1;Zander;9.1;111;0.67
Fishing;2021;P;1;Zander;5.3;92;0.68
Fishing;2021;P;1;Zander;6.7;99;0.69
Fishing;2021;P;1;Crayfish;44.9;;
Fishing;2021;P;1;Crayfish;41.3;;
Fishing;2021;P;1;Crayfish;44.9;;
Fishing;2021;P;1;Crayfish;44;;
Fishing;2021;P;1;Crayfish;29.3;;
Fishing;2021;P;1;Roach_juv;2.6;56;1.48
Fishing;2021;P;1;Roach_juv;6;79;1.22
Fishing;2021;P;1;Roach_juv;5.5;72;1.47
Fishing;2021;P;1;Roach_juv;4;66;1.39
Fishing;2021;P;1;Roach_juv;2.9;59;1.41
Fishing;2021;P;1;Roach_juv;1.1;49;0.93
Fishing;2021;P;1;Roach_juv;2.5;63;1
Fishing;2021;P;1;Roach_juv;3.1;64;1.18
Fishing;2021;P;1;Roach_juv;3.1;64;1.18
Fishing;2021;P;1;Roach_juv;3.3;65;1.2
Fishing;2021;P;1;Rudd;102.5;185;1.62
Fishing;2021;P;1;Roach_juv;10.7;93;1.33
Fishing;2021;P;1;Roach_juv;5;74;1.23
Fishing;2021;P;1;Roach_juv;5.1;73;1.31
Fishing;2021;P;1;Roach_juv;4;63;1.6
Fishing;2021;P;1;Roach_juv;10;86;1.57
Fishing;2021;P;1;Roach_juv;3.6;64;1.37
Fishing;2021;P;1;Roach;127.5;193;1.77
Fishing;2021;P;1;Roach_juv;7;79;1.42
Fishing;2021;P;1;Roach_juv;9;88;1.32
Fishing;2021;P;1;Roach_juv;3.8;67;1.26
Fishing;2021;P;1;Roach_juv;3;64;1.14
Fishing;2021;P;1;Roach_juv;3.8;67;1.26
Fishing;2021;P;1;Roach_juv;16.9;105;1.46
Fishing;2021;P;1;Roach_juv;5.7;76;1.3
Fishing;2021;P;1;Roach_juv;12.9;101;1.25
Fishing;2021;P;1;Roach_juv;10.5;92;1.35
Fishing;2021;P;1;Roach_juv;2;56;1.14
Fishing;2021;P;1;Roach;114.1;189;1.69
Fishing;2021;P;1;Roach_juv;8.9;83;1.56
Fishing;2021;P;1;Roach;106.6;184;1.71
Fishing;2021;P;1;Roach;123.1;190;1.79
Fishing;2021;P;1;Roach_juv;2.9;62;1.22
Fishing;2021;P;1;Roach_juv;11.2;94;1.35
Fishing;2021;P;1;Roach;140.9;200;1.76
Fishing;2021;P;1;Roach_juv;18.4;108;1.46
Fishing;2021;P;1;Roach_juv;3.9;66;1.36
Fishing;2021;P;1;Roach_juv;9.4;89;1.33
Fishing;2021;P;1;Roach_juv;7.5;81;1.41
Fishing;2021;P;1;Roach;117;190;1.71
Fishing;2021;P;1;Roach_juv;10;91;1.33
Fishing;2021;P;1;Roach;148;204;1.74
Fishing;2021;P;1;Roach_juv;13.5;96;1.53
Fishing;2021;P;1;Roach_juv;10.7;94;1.29
Fishing;2021;P;1;Roach_juv;7.4;82;1.34
Fishing;2021;P;1;Roach_juv;13.6;99;1.4
Fishing;2021;P;1;Roach_juv;5.4;73;1.39
Fishing;2021;P;1;Roach_juv;6.3;78;1.33
Fishing;2021;P;1;Carp;1278;336;3.37
Fishing;2021;P;1;Roach_juv;4.4;72;1.18
Fishing;2021;P;1;Roach_juv;14.1;95;1.64
Fishing;2021;P;1;Roach_juv;10.2;92;1.31
Fishing;2021;P;1;Roach_juv;11;92;1.41
Fishing;2021;P;1;Roach_juv;8.9;87;1.35
Fishing;2021;P;1;Roach_juv;9.4;92;1.21
Fishing;2021;P;1;Roach_juv;11.3;93;1.4
Fishing;2021;P;1;Roach_juv;16.8;103;1.54
Fishing;2021;P;1;Roach;155.8;204;1.84
Fishing;2021;P;1;Roach_juv;3.7;66;1.29
Fishing;2021;P;1;Roach_juv;12;92;1.54
Fishing;2021;P;1;Roach_juv;6.9;80;1.35
Fishing;2021;P;1;Rudd;131;190;1.91
Fishing;2021;P;1;Roach;153.3;204;1.81
Fishing;2021;P;1;Roach;96.7;178;1.71
Fishing;2021;P;1;Roach;108.9;189;1.61
Fishing;2021;P;1;Tench;343.6;286;1.47
Fishing;2021;P;1;Tench;691.8;352;1.59
Fishing;2021;P;1;Tench;591.4;332;1.62
Fishing;2021;P;1;Tench;755.8;361;1.61
Fishing;2021;P;1;Roach;105;187;1.61
Fishing;2021;P;1;Roach;77.8;168;1.64
Fishing;2021;P;1;Roach;101.9;179;1.78
Fishing;2021;P;1;Roach;112;188;1.69
Fishing;2021;P;1;Roach;113.9;186;1.77
Fishing;2021;P;1;Roach;130.5;195;1.76
Fishing;2021;P;1;Roach;121.4;190;1.77
Fishing;2021;P;1;Roach;130.5;199;1.66
Fishing;2021;P;1;Roach;110;193;1.53
Fishing;2021;P;1;Roach;123;189;1.82
Fishing;2021;P;1;Roach;131;190;1.91
Fishing;2021;P;1;Roach;94.8;197;1.24
Fishing;2021;P;1;Roach;135.7;203;1.62
Fishing;2021;P;1;Roach;181;219;1.72
Fishing;2021;P;1;Roach;123.3;188;1.86
Fishing;2021;P;1;Carp;1330;362;2.8
Fishing;2021;P;1;Carp;1037;344;2.55
Fishing;2021;P;1;Carp;1145;360;2.45
Fishing;2021;P;1;Carp;1127;355;2.52
Fishing;2021;P;1;Carp;1717;372;3.34
Fishing;2021;P;1;Carp;1431;366;2.92
Fishing;2021;P;1;Carp;1366;387;2.36
Fishing;2021;P;1;Carp;1891;387;3.26
Fishing;2021;P;1;Carp;1260;342;3.15
Fishing;2021;P;1;Carp;1185;355;2.65
Fishing;2021;P;1;Roach;110;185;1.74
Fishing;2021;P;1;Roach;116;187;1.77
Fishing;2021;P;1;Carp;1297;359;2.8
Fishing;2021;P;1;Carp;1800;365;3.7
Fishing;2021;P;1;Carp;1500;296;5.78
Fishing;2021;P;1;Carp;1664;372;3.23
Fishing;2021;P;1;Carp;1554;395;2.52
Fishing;2021;P;1;Carp;1525;388;2.61
Fishing;2021;P;1;Carp;1067;309;3.62
Fishing;2021;P;1;Carp;1291;369;2.57
Fishing;2021;P;1;Roach;145;205;1.68
Fishing;2021;P;1;Roach;170.9;210;1.85
Fishing;2021;P;1;Roach;106;187;1.62
Fishing;2021;P;1;Roach;96;177;1.73
Fishing;2021;P;1;Roach;80;168;1.69
Fishing;2021;P;1;Roach;183;217;1.79
Fishing;2021;P;1;Roach;105;180;1.8
Fishing;2021;P;1;Roach;126;195;1.7
Fishing;2021;P;1;Roach;85;174;1.61
Fishing;2021;P;1;Roach;139;201;1.71
Fishing;2021;P;1;Roach;95;181;1.6
Fishing;2021;P;1;Roach;123;193;1.71
Fishing;2021;P;1;Roach;112;188;1.69
Fishing;2021;P;1;Roach;94;171;1.88
Fishing;2021;P;1;Roach;98;177;1.77
Fishing;2021;P;1;Roach;103.9;181;1.75
Fishing;2021;P;1;Roach;92;177;1.66
Fishing;2021;P;1;Roach;117;183;1.91
Fishing;2021;P;1;Zander;4.8;84;0.81
Fishing;2021;P;1;Zander;5.3;91;0.7
Fishing;2021;P;1;Zander;6.8;94;0.82
Fishing;2021;P;1;Mussel;50.4;84;8.5
Fishing;2021;P;1;Mussel;82.9;95;9.67
Fishing;2021;P;1;Mussel;62.2;89;8.82
Fishing;2021;P;1;Mussel;54.7;86;8.6
Fishing;2021;P;1;Mussel;47.5;79;9.63
Fishing;2021;P;1;Mussel;63.9;92;8.21
Fishing;2021;P;1;Mussel;69.4;89;9.84
Fishing;2021;P;1;Mussel;58.9;86;9.26
Fishing;2021;P;1;Mussel;55;82;9.98
Fishing;2021;P;1;Mussel;46.3;81;8.71
Fishing;2021;P;1;Mussel;47.6;81;8.96
Fishing;2021;P;1;Tench_juv;1.9;52;1.35
Fishing;2021;P;1;Tench_juv;1.2;46;1.23
Fishing;2021;P;1;Tench_juv;17.7;105;1.53
Fishing;2021;P;1;Tench_juv;1.7;49;1.44
Fishing;2021;P;1;Tench_juv;1.1;43;1.38
Fishing;2021;P;1;Tench_juv;0.4;35;0.93
Fishing;2021;P;1;Tench_juv;0.3;34;0.76
Fishing;2021;P;1;Tench;391;301;1.43
Fishing;2021;P;1;Tench_juv;12.7;93;1.58
Fishing;2021;P;1;Tench_juv;13;99;1.34
Fishing;2021;P;1;Tench_juv;3.2;61;1.41
Fishing;2021;P;1;Tench_juv;2.6;60;1.2
Fishing;2021;P;1;Tench_juv;1.1;44;1.29
Fishing;2021;P;1;Tench_juv;1.1;43;1.38
Fishing;2021;P;1;Tench;563.8;338;1.46
Fishing;2021;P;1;Tench;280.6;266;1.49
Fishing;2021;P;1;Tench;739.6;361;1.57
Fishing;2021;P;1;Tench_juv;12.8;95;1.49
Fishing;2021;P;1;Tench_juv;6.3;74;1.55
Fishing;2021;P;1;Tench_juv;4.9;72;1.31
Fishing;2021;P;1;Tench_juv;2.6;56;1.48
Fishing;2021;P;1;Tench_juv;15.9;103;1.46
Fishing;2021;P;1;Tench_juv;8.9;87;1.35
Fishing;2021;P;1;Tench_juv;6.9;80;1.35
Fishing;2021;P;1;Tench_juv;1.7;53;1.14
Fishing;2021;P;1;Tench_juv;3.2;62;1.34
Fishing;2021;P;1;Tench_juv;1;45;1.1
Fishing;2021;P;1;Tench_juv;1.2;45;1.32
Fishing;2021;P;1;Roach_juv;1.2;46;1.23
Fishing;2021;P;1;Tench_juv;7.5;80;1.46
Fishing;2021;P;1;Tench_juv;2.7;61;1.19
Fishing;2021;P;1;Tench_juv;11.9;94;1.43
Fishing;2021;P;1;Tench_juv;1.8;53;1.21
Fishing;2021;P;1;Tench_juv;4.3;69;1.31
Fishing;2021;P;1;Tench_juv;13.9;97;1.52
Fishing;2021;P;1;Tench_juv;1.1;45;1.21
Fishing;2021;P;1;Tench_juv;1.7;51;1.28
Fishing;2021;P;1;Tench_juv;2.9;61;1.28
Fishing;2021;P;1;Tench_juv;7.4;82;1.34
Fishing;2021;P;1;Tench_juv;23.2;118;1.41
Fishing;2021;P;1;Tench_juv;6.9;80;1.35
Fishing;2021;P;1;Tench_juv;0.6;35;1.4
Fishing;2021;P;1;Tench;320;280;1.46
Fishing;2021;P;1;Zander;13.9;123;0.75
Fishing;2021;P;1;Zander;13.9;123;0.75
Fishing;2021;P;1;Zander;5.6;93;0.7
Fishing;2021;P;1;Zander;5.6;96;0.63
Fishing;2021;P;1;Zander;7.3;100;0.73
Fishing;2021;P;1;Zander;4.9;86;0.77
Fishing;2021;P;1;Zander;4.7;89;0.67
Fishing;2021;P;1;Zander;6.4;97;0.7
Fishing;2021;P;1;Zander;7.2;101;0.7
Fishing;2021;P;1;Zander;5.3;90;0.73
Fishing;2021;P;1;Zander;7;101;0.68
Fishing;2021;P;1;Zander;6.2;96;0.7
Fishing;2021;P;1;Zander;5.3;91;0.7
Fishing;2021;P;1;Zander;5;92;0.64
Fishing;2021;P;1;Zander;5;87;0.76
Fishing;2021;P;1;Zander;4.4;86;0.69
Fishing;2021;P;1;Zander;11.4;114;0.77
Fishing;2021;P;1;Zander;7;100;0.7
Fishing;2021;P;1;Zander;4.9;88;0.72
Fishing;2021;P;1;Zander;5.5;92;0.71
Fishing;2021;P;1;Zander;6.6;99;0.68
Fishing;2021;P;1;Zander;5.3;91;0.7
Fishing;2021;P;1;Zander;4.6;87;0.7
Fishing;2021;P;1;Zander;5.5;92;0.71
Fishing;2021;P;1;Zander;5;89;0.71
Fishing;2021;P;1;Zander;4.5;87;0.68
Fishing;2021;P;1;Zander;4.4;87;0.67
Fishing;2021;P;1;Zander;6.7;99;0.69
Fishing;2021;P;1;Zander;5.4;92;0.69
Fishing;2021;P;1;Zander;4.6;87;0.7
Fishing;2021;P;1;Zander;4.6;88;0.68
Fishing;2021;P;1;Zander;5.1;93;0.63
Fishing;2021;P;1;Zander;4.4;84;0.74
Fishing;2021;P;1;Zander;4.1;83;0.72
Fishing;2021;P;1;Zander;5.3;90;0.73
Fishing;2021;P;1;Zander;5.3;91;0.7
Fishing;2021;P;1;Zander;5.5;92;0.71
Fishing;2021;P;1;Zander;5.3;91;0.7
Fishing;2021;P;1;Zander;4.6;86;0.72
Fishing;2021;P;1;Zander;7.3;98;0.78
Fishing;2021;P;1;Zander;8.6;106;0.72
Fishing;2021;P;1;Zander;4.8;90;0.66
Fishing;2021;P;1;Zander;4.6;87;0.7
Fishing;2021;P;1;Zander;4.9;88;0.72
Fishing;2021;P;1;Zander;6.9;97;0.76
Fishing;2021;P;1;Zander;5;90;0.69
Fishing;2021;P;1;Zander;4.2;84;0.71
Fishing;2021;P;1;Zander;4.4;85;0.72
Fishing;2021;P;1;Zander;5;90;0.69
Fishing;2021;P;1;Zander;6.7;97;0.73
Fishing;2021;P;1;Zander;5.1;87;0.77
Fishing;2021;P;1;Roach_juv;3;64;1.14
Fishing;2021;P;1;Roach_juv;0.7;44;0.82
Fishing;2021;P;1;Roach_juv;4.7;73;1.21
Fishing;2021;P;1;Roach_juv;1.6;53;1.07
Fishing;2021;P;1;Roach_juv;7.5;85;1.22
Fishing;2021;P;1;Roach_juv;3.3;67;1.1
Fishing;2021;P;1;Roach_juv;5.5;75;1.3
Fishing;2021;P;1;Roach_juv;0.9;46;0.92
Fishing;2021;P;1;Roach_juv;0.7;48;0.63
Fishing;2021;P;1;Roach_juv;1.8;61;0.79
Fishing;2021;P;1;Roach_juv;2;56;1.14
Fishing;2021;P;1;Rudd;194.7;219;1.85
Fishing;2021;P;1;Roach_juv;7;84;1.18
Fishing;2021;P;1;Roach_juv;12.7;103;1.16
Fishing;2021;P;1;Roach_juv;1.6;50;1.28
Fishing;2021;P;1;Roach_juv;2.7;67;0.9
Fishing;2021;P;1;Roach;117.2;194;1.61
Fishing;2021;P;1;Roach_juv;6.9;81;1.3
Fishing;2021;P;1;Roach_juv;4;69;1.22
Fishing;2021;P;1;Rudd;140.8;192;1.99
Fishing;2021;P;1;Roach_juv;11.7;97;1.28
Fishing;2021;P;1;Roach;100.4;184;1.61
Fishing;2021;P;1;Roach_juv;16.7;106;1.4
Fishing;2021;P;1;Roach_juv;2.5;58;1.28
Fishing;2021;P;1;Roach;140.1;198;1.8
Fishing;2021;P;1;Roach_juv;3.6;68;1.14
Fishing;2021;P;1;Roach_juv;2.4;57;1.3
Fishing;2021;P;1;Roach_juv;19.9;112;1.42
Fishing;2021;P;1;Roach_juv;10.1;90;1.39
Fishing;2021;P;1;Roach_juv;1.3;52;0.92
Fishing;2021;P;1;Roach_juv;4.5;71;1.26
Fishing;2021;P;1;Roach_juv;1.4;45;1.54
Fishing;2021;P;1;Roach_juv;10.1;93;1.26
Fishing;2021;P;1;Roach_juv;2.9;61;1.28
Fishing;2021;P;1;Roach_juv;1.3;40;2.03
Fishing;2021;P;1;Roach_juv;1.3;46;1.34
Fishing;2021;P;1;Roach;130.1;189;1.93
Fishing;2021;P;1;Roach_juv;4.7;72;1.26
Fishing;2021;P;1;Roach_juv;5.4;75;1.28
Fishing;2021;P;1;Roach_juv;2;57;1.08
Fishing;2021;P;1;Roach_juv;12.5;96;1.41
Fishing;2021;P;1;Roach_juv;18.3;110;1.37
Fishing;2021;P;1;Roach_juv;10.8;93;1.34
Fishing;2021;P;1;Roach_juv;16.3;107;1.33
Fishing;2021;P;1;Roach_juv;8.7;87;1.32
Fishing;2021;P;1;Roach_juv;11;91;1.46
Fishing;2021;P;1;Roach_juv;5.8;77;1.27
Fishing;2021;P;1;Roach_juv;19.8;114;1.34
Fishing;2021;P;1;Roach_juv;18;110;1.35
Fishing;2021;P;1;Roach_juv;5.1;76;1.16
Fishing;2021;P;1;Roach_juv;5.6;74;1.38
Fishing;2021;P;1;Roach_juv;7.7;83;1.35
Fishing;2021;P;1;Roach_juv;3.9;67;1.3
Fishing;2021;P;1;Roach_juv;8.7;88;1.28
Fishing;2021;P;1;Roach_juv;5.4;77;1.18
Fishing;2021;P;1;Roach_juv;8.8;86;1.38
Fishing;2021;P;1;Roach;120.1;188;1.81
Fishing;2021;P;1;Roach;137.6;202;1.67
Fishing;2021;P;1;Roach;144.7;203;1.73
Fishing;2021;P;1;Roach;158.9;205;1.84
Fishing;2021;P;1;Rudd;160.4;208;1.78
Fishing;2021;P;1;Roach;149.7;204;1.76
Fishing;2021;P;1;Roach;128.9;197;1.69
Fishing;2021;P;1;Rudd;132.9;196;1.77
Fishing;2021;P;1;Rudd;188.1;218;1.82
Fishing;2021;P;1;Roach;87.8;184;1.41
Fishing;2021;P;1;Roach;95.7;181;1.61
Fishing;2021;P;1;Roach;117.9;191;1.69
Fishing;2021;P;1;Roach;104.6;187;1.6
Fishing;2021;P;1;Roach;126.4;192;1.79
Fishing;2021;P;1;Roach;123.3;191;1.77
Fishing;2021;P;1;Roach;82.5;174;1.57
Fishing;2021;P;1;Roach;86.6;181;1.46
Fishing;2021;P;1;Roach;127.8;196;1.7
Fishing;2021;P;1;Roach;103.4;182;1.72
Fishing;2021;P;1;Roach;111.4;189;1.65
Fishing;2021;P;1;Roach;108.1;191;1.55
Fishing;2021;P;1;Rudd;199.2;223;1.8
Fishing;2021;P;1;Roach;144.8;202;1.76
Fishing;2021;P;1;Roach;126.5;192;1.79
Fishing;2021;P;1;Roach;90.1;180;1.54
Fishing;2021;P;1;Roach;86.3;180;1.48
Fishing;2021;P;1;Roach;105.4;185;1.66
Fishing;2021;P;1;Rudd;112.1;187;1.71
Fishing;2021;P;1;Roach;111.7;187;1.71
Fishing;2021;P;1;Roach;85.4;173;1.65
Fishing;2021;P;1;Roach;100.9;182;1.67
Fishing;2021;P;1;Roach;89.8;179;1.57
Fishing;2021;P;1;Roach;120.4;197;1.57
Fishing;2021;P;1;Roach;120;194;1.64
Fishing;2021;P;1;Roach;79.2;175;1.48
Fishing;2021;P;1;Roach;118.2;194;1.62
Fishing;2021;P;1;Roach;137.8;201;1.7
Fishing;2021;P;1;Roach;108.2;191;1.55
Fishing;2021;P;1;Roach;96.1;182;1.59
Fishing;2021;P;1;Rudd;143.8;191;2.06
Fishing;2021;P;1;Roach;134.1;200;1.68
Fishing;2021;P;1;Roach;118.6;191;1.7
Fishing;2021;P;1;Roach;100.7;186;1.56
Fishing;2021;P;1;Roach;109.2;188;1.64
Fishing;2021;P;1;Roach_juv;11.1;94;1.34
Fishing;2021;P;1;Crayfish;31.5;;
Fishing;2021;P;1;Crayfish;33.4;;
Fishing;2021;P;1;Crayfish;49.6;;
Fishing;2021;P;1;Roach;110.8;187;1.69
Fishing;2021;P;1;Crayfish;25.6;;
Fishing;2021;P;1;Crayfish;20.2;;
Fishing;2021;P;1;Crayfish;23.7;;
Fishing;2021;P;1;Mussel;79.8;96;9.02
Fishing;2021;P;1;Mussel;50.7;87;7.7
Fishing;2021;P;1;Mussel;56.6;88;8.31
Fishing;2021;P;1;Mussel;63.9;91;8.48
Fishing;2021;P;1;Mussel;51.8;83;9.06
Fishing;2021;P;1;Mussel;60;91;7.96
Fishing;2021;P;1;Mussel;62.1;84;10.48
Fishing;2021;P;1;Mussel;37.9;76;8.63
Fishing;2021;P;1;Mussel;36.9;75;8.75
Fishing;2021;P;1;Mussel;31.2;72;8.36
Fishing;2021;C;2;Carp;1189;396;1.91
Fishing;2021;C;2;Carp;1192;363;2.49
Fishing;2021;C;2;Carp;1182;368;2.37
Fishing;2021;C;2;Carp;1150.4;347;2.75
Fishing;2021;C;2;Carp;1837;411;2.65
Fishing;2021;C;2;Carp;1251;371;2.45
Fishing;2021;C;2;Carp;1041;352;2.39
Fishing;2021;C;2;Carp;814;345;1.98
Fishing;2021;C;2;Carp;938;362;1.98
Fishing;2021;C;2;Carp;471;249;3.05
Fishing;2021;C;2;Carp;1237;358;2.7
Fishing;2021;C;2;Carp;999.2;308;3.42
Fishing;2021;C;2;Carp;1512.4;396;2.44
Fishing;2021;C;2;Mussel;42.2;82;7.65
Fishing;2021;C;2;Mussel;31.2;74;7.7
Fishing;2021;C;2;Mussel;32.9;75;7.8
Fishing;2021;C;2;Mussel;37.8;75;8.96
Fishing;2021;C;2;Mussel;35;74;8.64
Fishing;2021;C;2;Carp;1023;334;2.75
Fishing;2021;C;2;Carp;1333;372;2.59
Fishing;2021;C;2;Carp;675;309;2.29
Fishing;2021;C;2;Carp;1345;357;2.96
Fishing;2021;C;2;Carp;1419;366;2.89
Fishing;2021;C;2;Carp;1304;371;2.55
Fishing;2021;C;2;Carp;1683;411;2.42
Fishing;2021;C;2;Carp;1038;360;2.22
Fishing;2021;C;2;Carp;795;307;2.75
Fishing;2021;C;2;Tench;551;346;1.33
Fishing;2021;C;2;Tench;621.6;364;1.29
Fishing;2021;C;2;Tench;404.8;292;1.63
Fishing;2021;C;2;Tench;695.4;357;1.53
Fishing;2021;C;2;Tench;320.4;283;1.41
Fishing;2021;C;2;Roach;120;191;1.72
Fishing;2021;C;2;Roach;123.6;197;1.62
Fishing;2021;C;2;Roach;107;191;1.54
Fishing;2021;C;2;Roach;132.6;194;1.82
Fishing;2021;C;2;Roach;138;200;1.73
Fishing;2021;C;2;Roach;122;197;1.6
Fishing;2021;C;2;Roach;150.6;204;1.77
Fishing;2021;C;2;Roach;78.6;174;1.49
Fishing;2021;C;2;Roach;117.8;188;1.77
Fishing;2021;C;2;Roach;130.2;196;1.73
Fishing;2021;C;2;Roach;96;185;1.52
Fishing;2021;C;2;Roach;135.2;198;1.74
Fishing;2021;C;2;Roach;132;195;1.78
