Period;Date;treatment;pond;sp;W;L;K
Fishing;2021;P;5;Roach_juv;1.8;55;1.08
Fishing;2021;P;5;Roach_juv;4.8;72;1.29
Fishing;2021;P;5;Roach_juv;7.6;81;1.43
Fishing;2021;P;5;Roach_juv;2;55;1.2
Fishing;2021;P;5;Roach_juv;4.1;68;1.3
Fishing;2021;P;5;Roach_juv;1.7;51;1.28
Fishing;2021;P;5;Roach_juv;1.4;45;1.54
Fishing;2021;P;5;Roach_juv;5.5;73;1.41
Fishing;2021;P;5;Roach_juv;6.3;78;1.33
Fishing;2021;P;5;Roach_juv;3.1;65;1.13
Fishing;2021;P;5;Roach_juv;1.5;48;1.36
Fishing;2021;P;5;Roach_juv;5.3;72;1.42
Fishing;2021;P;5;Roach_juv;2.5;59;1.22
Fishing;2021;P;5;Roach_juv;4;68;1.27
Fishing;2021;P;5;Roach_juv;7;78;1.48
Fishing;2021;P;5;Roach_juv;2.9;64;1.11
Fishing;2021;P;5;Roach_juv;2.4;60;1.11
Fishing;2021;P;5;Roach_juv;3.2;66;1.11
Fishing;2021;P;5;Roach_juv;0.9;46;0.92
Fishing;2021;P;5;Roach_juv;3.6;66;1.25
Fishing;2021;P;5;Roach_juv;5;73;1.29
Fishing;2021;P;5;Roach_juv;3;62;1.26
Fishing;2021;P;5;Roach_juv;2.7;60;1.25
Fishing;2021;P;5;Roach_juv;1.7;53;1.14
Fishing;2021;P;5;Roach_juv;3.2;65;1.17
Fishing;2021;P;5;Roach_juv;1.8;59;0.88
Fishing;2021;P;5;Roach_juv;1.7;52;1.21
Fishing;2021;P;5;Roach_juv;3.1;64;1.18
Fishing;2021;P;5;Roach_juv;2.2;59;1.07
Fishing;2021;P;5;Rudd;161.6;209;1.77
Fishing;2021;P;5;Rudd;112.1;185;1.77
Fishing;2021;P;5;Rudd;176.6;213;1.83
Fishing;2021;P;5;Rudd;130.5;195;1.76
Fishing;2021;P;5;Rudd;171.7;210;1.85
Fishing;2021;P;5;Rudd;173;205;2.01
Fishing;2021;P;5;Rudd;140;194;1.92
Fishing;2021;C;6;Carp;1174.2;376;2.21
Fishing;2021;C;6;Carp;1662.2;411;2.39
Fishing;2021;C;6;Carp;847.2;303;3.05
Fishing;2021;C;6;Carp;2436.2;440;2.86
Fishing;2021;C;6;Carp;1450;400;2.27
Fishing;2021;C;6;Carp;1438.6;367;2.91
Fishing;2021;C;6;Carp;1474.8;387;2.54
Fishing;2021;C;6;Carp;1760;399;2.77
Fishing;2021;C;6;Carp;1394;354;3.14
Fishing;2021;C;6;Carp;1357.8;335;3.61
Fishing;2021;C;6;Carp;1578;403;2.41
Fishing;2021;C;6;Carp;1930.4;377;3.6
Fishing;2021;C;6;Carp;1906;387;3.29
Fishing;2021;C;6;Carp;1689.4;413;2.4
Fishing;2021;C;6;Carp;1854;374;3.54
Fishing;2021;C;6;Carp;1671.2;406;2.5
Fishing;2021;C;6;Carp;1297;358;2.83
Fishing;2021;C;6;Carp;1178.8;335;3.14
Fishing;2021;C;6;Carp;1295.6;394;2.12
Fishing;2021;C;6;Carp;1389;362;2.93
Fishing;2021;C;6;Carp;1371.6;383;2.44
Fishing;2021;C;6;Carp;1589.6;411;2.29
Fishing;2021;C;6;Roach;151.6;204;1.79
Fishing;2021;C;6;Roach;125.2;193;1.74
Fishing;2021;C;6;Roach;148.2;203;1.77
Fishing;2021;C;6;Roach;107.8;185;1.7
Fishing;2021;C;6;Roach;99.8;179;1.74
Fishing;2021;C;6;Roach;135;198;1.74
Fishing;2021;C;6;Roach;129.6;199;1.64
Fishing;2021;C;6;Roach;134.2;202;1.63
Fishing;2021;C;6;Roach;132.2;193;1.84
Fishing;2021;C;6;Roach;215.6;228;1.82
Fishing;2021;C;6;Roach;178;209;1.95
Fishing;2021;C;6;Roach;132;192;1.86
Fishing;2021;C;6;Roach;113.8;185;1.8
Fishing;2021;C;6;Roach;164.8;206;1.89
Fishing;2021;C;6;Roach;193.4;219;1.84
Fishing;2021;C;6;Roach;123;192;1.74
Fishing;2021;C;6;Roach;115.8;191;1.66
Fishing;2021;C;6;Roach;135.6;197;1.77
Fishing;2021;C;6;Roach;121.8;191;1.75
Fishing;2021;C;6;Roach;184;202;2.23
Fishing;2021;C;6;Roach;158.4;202;1.92
Fishing;2021;C;6;Roach;119.6;191;1.72
Fishing;2021;C;6;Roach;116;189;1.72
Fishing;2021;C;6;Roach;117.6;185;1.86
Fishing;2021;C;6;Roach;135.2;198;1.74
Fishing;2021;C;6;Roach;167;209;1.83
Fishing;2021;C;6;Roach;133;192;1.88
Fishing;2021;C;6;Roach;132.2;197;1.73
Fishing;2021;C;6;Roach;158;199;2
Fishing;2021;C;6;Roach;167.2;205;1.94
Fishing;2021;C;6;Roach;150;206;1.72
Fishing;2021;C;6;Roach;139.8;196;1.86
Fishing;2021;C;6;Roach;135.8;193;1.89
Fishing;2021;C;6;Roach;170.2;209;1.86
Fishing;2021;C;6;Roach;186.8;214;1.91
Fishing;2021;C;6;Roach;141.4;204;1.67
Fishing;2021;C;6;Roach;133.8;196;1.78
Fishing;2021;C;6;Roach;123.8;193;1.72
Fishing;2021;C;6;Roach;147;205;1.71
Fishing;2021;C;6;Roach;134.2;196;1.78
Fishing;2021;C;6;Roach;165.2;204;1.95
Fishing;2021;C;6;Roach;110.8;187;1.69
Fishing;2021;C;6;Roach;111.8;184;1.79
Fishing;2021;C;6;Roach;138.4;195;1.87
Fishing;2021;C;6;Roach;130.6;195;1.76
Fishing;2021;C;6;Roach;131.8;191;1.89
Fishing;2021;C;6;Roach;186.2;214;1.9
Fishing;2021;C;6;Roach;125;192;1.77
Fishing;2021;C;6;Roach;149.8;201;1.84
Fishing;2021;C;6;Roach;140.4;191;2.01
Fishing;2021;C;6;Roach;136.6;196;1.81
Fishing;2021;C;6;Roach;174;220;1.63
Fishing;2021;C;6;Roach;151.6;206;1.73
Fishing;2021;C;6;Roach;129.6;188;1.95
Fishing;2021;C;6;Roach;121.8;193;1.69
Fishing;2021;C;6;Roach_juv;1.5;50;1.2
Fishing;2021;C;6;Roach_juv;31;126;1.55
Fishing;2021;C;6;Roach_juv;25.3;121;1.43
Fishing;2021;C;6;Roach_juv;23.4;121;1.32
Fishing;2021;C;6;Roach_juv;25;120;1.45
Fishing;2021;C;6;Roach_juv;2;57;1.08
Fishing;2021;C;6;Roach_juv;1.7;53;1.14
Fishing;2021;C;6;Roach_juv;23;117;1.44
Fishing;2021;C;6;Mussel;47.3;84;7.98
Fishing;2021;C;6;Mussel;29.7;71;8.3
Fishing;2021;C;6;Mussel;53.8;80;10.51
Fishing;2021;C;6;Mussel;32.7;71;9.14
Fishing;2021;C;6;Mussel;43.2;81;8.13
Fishing;2021;C;6;Rudd;177.7;206;2.03
Fishing;2021;C;6;Rudd;293.2;247;1.95
Fishing;2021;C;6;Rudd;204.6;213;2.12
Fishing;2021;C;6;Rudd;138.2;190;2.01
Fishing;2021;C;6;Rudd;214.8;222;1.96
Fishing;2021;C;6;Rudd;205;214;2.09
Fishing;2021;C;6;Rudd;119.2;187;1.82
Fishing;2021;C;6;Rudd;104;182;1.73
Fishing;2021;C;6;Rudd;181.4;210;1.96
Fishing;2021;C;6;Rudd;199;211;2.12
Fishing;2021;C;6;Rudd;175.8;206;2.01
Fishing;2021;C;6;Rudd;209.8;214;2.14
Fishing;2021;C;6;Zander;6.6;95;0.77
Fishing;2021;C;6;Zander;8.5;106;0.71
Fishing;2021;C;6;Zander;7.5;98;0.8
Fishing;2021;C;6;Zander;6.1;93;0.76
Fishing;2021;C;6;Zander;7.2;98;0.76
Fishing;2021;C;6;Zander;6.6;96;0.75
Fishing;2021;C;6;Zander;7.3;99;0.75
Fishing;2021;C;6;Zander;7;97;0.77
Fishing;2021;C;6;Zander;6.8;96;0.77
Fishing;2021;C;6;Zander;6.4;94;0.77
Fishing;2021;C;6;Zander;5.4;93;0.67
Fishing;2021;C;6;Zander;6.1;96;0.69
Fishing;2021;C;6;Zander;6.6;95;0.77
Fishing;2021;C;6;Zander;6.3;95;0.73
Fishing;2021;C;6;Zander;6.3;95;0.73
Fishing;2021;C;6;Zander;7.6;101;0.74
Fishing;2021;C;6;Zander;7.6;100;0.76
Fishing;2021;C;6;Zander;7.2;97;0.79
Fishing;2021;C;6;Zander;6.6;96;0.75
Fishing;2021;C;6;Zander;7.9;102;0.74
Fishing;2021;C;6;Zander;7.7;101;0.75
Fishing;2021;C;6;Zander;6.8;96;0.77
Fishing;2021;C;6;Zander;6.5;94;0.78
Fishing;2021;C;6;Zander;6.2;93;0.77
Fishing;2021;C;6;Zander;6.6;96;0.75
Fishing;2021;C;6;Zander;6.2;99;0.64
Fishing;2021;C;6;Zander;7.2;97;0.79
Fishing;2021;C;6;Zander;6.7;95;0.78
Fishing;2021;C;6;Zander;7.6;102;0.72
Fishing;2021;C;6;Zander;6.7;96;0.76
Fishing;2021;C;6;Zander;6.7;98;0.71
Fishing;2021;C;6;Zander;6.7;98;0.71
Fishing;2021;C;6;Zander;6.4;96;0.72
Fishing;2021;C;6;Tench;691.2;341;1.74
Fishing;2021;C;6;Tench;376.6;287;1.59
Fishing;2021;C;6;Tench;415.4;287;1.76
Fishing;2021;C;6;Tench;1049;388;1.8
Fishing;2021;C;6;Tench;371.2;281;1.67
Fishing;2021;C;6;Tench;672.8;349;1.58
Fishing;2021;C;6;Tench_juv;7.9;78;1.66
Fishing;2021;C;6;Roach;185.6;209;2.03
Fishing;2021;C;6;Roach;158.2;209;1.73
Fishing;2021;C;6;Roach;152;206;1.74
Fishing;2021;C;6;Roach;144.4;198;1.86
Fishing;2021;C;6;Roach;131.5;190;1.92
Fishing;2021;C;6;Roach;165.4;205;1.92
Fishing;2021;C;6;Roach;156.7;199;1.99
Fishing;2021;C;6;Roach;147.8;205;1.72
Fishing;2021;C;6;Roach;178;214;1.82
Fishing;2021;C;6;Roach;129.6;192;1.83
Fishing;2021;C;6;Roach;100;182;1.66
Fishing;2021;C;6;Roach;175.7;212;1.84
Fishing;2021;C;6;Roach;164.4;209;1.8
Fishing;2021;C;6;Roach;136.6;207;1.54
Fishing;2021;C;6;Roach;152.5;209;1.67
Fishing;2021;C;6;Roach;133.7;198;1.72
Fishing;2021;C;6;Roach;106.5;187;1.63
Fishing;2021;C;6;Roach;150.7;203;1.8
Fishing;2021;C;6;Roach;129.4;193;1.8
Fishing;2021;C;6;Roach;123.7;191;1.78
Fishing;2021;C;6;Roach;186.8;225;1.64
Fishing;2021;C;6;Roach;152.7;203;1.83
Fishing;2021;C;6;Roach;158.6;207;1.79
Fishing;2021;C;6;Roach;176.8;210;1.91
Fishing;2021;C;6;Roach;156.4;202;1.9
Fishing;2021;C;6;Roach;173.7;211;1.85
Fishing;2021;C;6;Roach;148;200;1.85
Fishing;2021;C;6;Roach;130.6;196;1.73
Fishing;2021;C;6;Roach;137.3;198;1.77
Fishing;2021;C;6;Roach;135.3;201;1.67
Fishing;2021;C;6;Roach_juv;25.1;123;1.35
Fishing;2021;C;6;Roach;156.1;206;1.79
Fishing;2021;C;6;Roach;137;200;1.71
Fishing;2021;C;6;Roach;124.9;196;1.66
Fishing;2021;C;6;Roach;149.8;199;1.9
Fishing;2021;C;6;Roach;177.3;213;1.83
Fishing;2021;C;6;Roach;133.7;200;1.67
Fishing;2021;C;6;Roach;135.4;206;1.55
Fishing;2021;C;6;Roach;158;205;1.83
Fishing;2021;C;6;Roach;147.2;204;1.73
Fishing;2021;C;6;Roach;139.7;202;1.69
Fishing;2021;C;6;Roach;143.7;202;1.74
Fishing;2021;C;6;Roach;126.9;193;1.77
Fishing;2021;C;6;Roach;124.7;190;1.82
Fishing;2021;C;6;Roach;167.5;208;1.86
Fishing;2021;C;6;Roach;136.9;198;1.76
Fishing;2021;C;6;Roach_juv;25.3;124;1.33
Fishing;2021;C;6;Rudd;136.6;194;1.87
Fishing;2021;C;6;Rudd;144.1;203;1.72
Fishing;2021;C;6;Rudd;168.1;209;1.84
Fishing;2021;C;6;Rudd;155.7;206;1.78
Fishing;2021;C;6;Rudd;163;205;1.89
Fishing;2021;C;6;Zander;5.4;92;0.69
Fishing;2021;C;6;Zander;7.1;99;0.73
Fishing;2021;C;6;Zander;6.1;94;0.73
Fishing;2021;C;6;Zander;6.1;93;0.76
Fishing;2021;C;6;Zander;7.1;96;0.8
Fishing;2021;C;6;Zander;6.6;96;0.75
Fishing;2021;C;6;Zander;7;99;0.72
Fishing;2021;C;6;Zander;5.9;94;0.71
Fishing;2021;C;6;Zander;6;96;0.68
Fishing;2021;C;6;Zander;7;98;0.74
Fishing;2021;C;6;Zander;5.4;88;0.79
Fishing;2021;C;6;Zander;5.1;89;0.72
Fishing;2021;C;6;Zander;6;95;0.7
Fishing;2021;C;6;Zander;7;102;0.66
Fishing;2021;C;6;Zander;6.3;96;0.71
Fishing;2021;C;6;Zander;8.2;102;0.77
Fishing;2021;C;6;Zander;6.3;96;0.71
Fishing;2021;C;6;Zander;7.7;100;0.77
Fishing;2021;C;6;Zander;7.7;100;0.77
Fishing;2021;C;6;Zander;5.7;92;0.73
Fishing;2021;C;6;Zander;6.9;100;0.69
Fishing;2021;C;6;Zander;7.2;99;0.74
Fishing;2021;C;6;Zander;7.9;103;0.72
Fishing;2021;C;6;Zander;6;95;0.7
Fishing;2021;C;6;Zander;6.2;94;0.75
Fishing;2021;C;6;Zander;6.2;96;0.7
Fishing;2021;C;6;Zander;8.7;103;0.8
Fishing;2021;C;6;Zander;6.7;98;0.71
Fishing;2021;C;6;Zander;7.6;103;0.7
Fishing;2021;C;6;Zander;7.3;101;0.71
Fishing;2021;C;6;Zander;6.2;94;0.75
Fishing;2021;C;6;Zander;6.6;97;0.72
Fishing;2021;C;6;Zander;6.7;99;0.69
Fishing;2021;C;6;Zander;6.4;97;0.7
Fishing;2021;C;6;Zander;6.4;103;0.59
Fishing;2021;C;6;Zander;7.1;99;0.73
Fishing;2021;C;6;Zander;5.8;93;0.72
Fishing;2021;C;6;Zander;7.1;97;0.78
Fishing;2021;C;6;Zander;7.1;100;0.71
Fishing;2021;C;6;Zander;7.8;102;0.74
Fishing;2021;C;6;Zander;7.7;104;0.68
Fishing;2021;C;6;Zander;8.5;105;0.73
Fishing;2021;C;6;Zander;6.6;99;0.68
Fishing;2021;C;6;Zander;7.3;102;0.69
Fishing;2021;C;6;Zander;4.9;88;0.72
Fishing;2021;C;6;Zander;5.4;91;0.72
Fishing;2021;C;6;Zander;6.5;96;0.73
Fishing;2021;C;6;Zander;9.1;106;0.76
Fishing;2021;C;6;Zander;6;97;0.66
Fishing;2021;C;6;Zander;6.4;95;0.75
Fishing;2021;C;6;Zander;6.7;96;0.76
Fishing;2021;C;6;Zander;6.6;98;0.7
Fishing;2021;C;6;Zander;6.8;97;0.75
Fishing;2021;C;6;Zander;11.5;113;0.8
Fishing;2021;C;6;Zander;6.8;97;0.75
Fishing;2021;C;6;Zander;6.7;98;0.71
Fishing;2021;C;6;Zander;6.3;93;0.78
Fishing;2021;C;6;Zander;7;97;0.77
Fishing;2021;C;6;Zander;5.3;90;0.73
Fishing;2021;C;6;Zander;7.7;105;0.67
Fishing;2021;C;6;Zander;6.4;98;0.68
Fishing;2021;C;6;Zander;6.7;97;0.73
Fishing;2021;C;6;Zander;8.5;104;0.76
Fishing;2021;C;6;Zander;7;93;0.87
Fishing;2021;C;6;Zander;6.5;95;0.76
Fishing;2021;C;6;Zander;6.4;93;0.8
Fishing;2021;C;6;Zander;6.3;96;0.71
Fishing;2021;C;6;Zander;5.8;90;0.8
Fishing;2021;C;6;Zander;6.3;96;0.71
Fishing;2021;C;6;Zander;6.5;95;0.76
Fishing;2021;C;6;Zander;7.2;100;0.72
Fishing;2021;C;6;Zander;6.7;96;0.76
Fishing;2021;C;6;Zander;6;91;0.8
Fishing;2021;C;6;Zander;6.9;99;0.71
Fishing;2021;C;6;Zander;6.5;95;0.76
Fishing;2021;C;6;Zander;7.3;99;0.75
Fishing;2021;C;6;Zander;6.6;98;0.7
Fishing;2021;C;6;Zander;6.7;96;0.76
Fishing;2021;C;6;Zander;6.8;97;0.75
Fishing;2021;C;6;Zander;6.9;98;0.73
Fishing;2021;C;6;Zander;6.9;97;0.76
Fishing;2021;C;6;Zander;6.8;98;0.72
Fishing;2021;C;6;Zander;6.5;96;0.73
Fishing;2021;C;6;Zander;6.3;96;0.71
Fishing;2021;C;6;Zander;6.6;96;0.75
Fishing;2021;C;6;Zander;6.8;96;0.77
Fishing;2021;C;6;Zander;6.2;96;0.7
Fishing;2021;C;6;Tench;335.3;283;1.48
Fishing;2021;C;6;Tench;300;267;1.58
Fishing;2021;C;6;Tench_juv;1.8;47;1.73
Fishing;2021;C;6;Roach;185.6;209;2.03
Fishing;2021;C;6;Roach;158.2;209;1.73
Fishing;2021;C;6;Roach;152;206;1.74
Fishing;2021;C;6;Roach;144.4;198;1.86
Fishing;2021;C;6;Roach;131.5;190;1.92
Fishing;2021;C;6;Roach;165.4;205;1.92
Fishing;2021;C;6;Roach;156.7;199;1.99
Fishing;2021;C;6;Roach;147.8;205;1.72
Fishing;2021;C;6;Roach;178;214;1.82
Fishing;2021;C;6;Roach;129.6;192;1.83
Fishing;2021;C;6;Roach;100;182;1.66
Fishing;2021;C;6;Roach;175.7;212;1.84
Fishing;2021;C;6;Roach;164.4;209;1.8
Fishing;2021;C;6;Roach;136.6;207;1.54
Fishing;2021;C;6;Roach;152.5;209;1.67
Fishing;2021;C;6;Roach;133.7;198;1.72
Fishing;2021;C;6;Roach;106.5;187;1.63
Fishing;2021;C;6;Roach;150.7;203;1.8
Fishing;2021;C;6;Roach;129.4;193;1.8
Fishing;2021;C;6;Roach;123.7;191;1.78
Fishing;2021;C;6;Roach;186.8;225;1.64
Fishing;2021;C;6;Roach;152.7;203;1.83
Fishing;2021;C;6;Roach;158.6;207;1.79
Fishing;2021;C;6;Roach;176.8;210;1.91
Fishing;2021;C;6;Roach;156.4;202;1.9
Fishing;2021;C;6;Roach;173.7;211;1.85
Fishing;2021;C;6;Roach;148;200;1.85
Fishing;2021;C;6;Roach;130.6;196;1.73
Fishing;2021;C;6;Roach;137.3;198;1.77
Fishing;2021;C;6;Roach;135.3;201;1.67
Fishing;2021;C;6;Roach_juv;25.1;123;1.35
Fishing;2021;C;6;Roach;156.1;206;1.79
Fishing;2021;C;6;Roach;137;200;1.71
Fishing;2021;C;6;Roach;124.9;196;1.66
Fishing;2021;C;6;Roach;149.8;199;1.9
Fishing;2021;C;6;Roach;177.3;213;1.83
Fishing;2021;C;6;Roach;133.7;200;1.67
Fishing;2021;C;6;Roach;135.4;206;1.55
Fishing;2021;C;6;Roach;158;205;1.83
Fishing;2021;C;6;Roach;147.2;204;1.73
Fishing;2021;C;6;Roach;139.7;202;1.69
Fishing;2021;C;6;Roach;143.7;202;1.74
Fishing;2021;C;6;Roach;126.9;193;1.77
Fishing;2021;C;6;Roach;124.7;190;1.82
Fishing;2021;C;6;Roach;167.5;208;1.86
Fishing;2021;C;6;Roach;136.9;198;1.76
Fishing;2021;C;6;Roach_juv;25.3;124;1.33
Fishing;2021;C;6;Rudd;136.6;194;1.87
Fishing;2021;C;6;Rudd;144.1;203;1.72
Fishing;2021;C;6;Rudd;168.1;209;1.84
Fishing;2021;C;6;Rudd;155.7;206;1.78
Fishing;2021;C;6;Rudd;163;205;1.89
Fishing;2021;C;6;Zander;5.4;92;0.69
Fishing;2021;C;6;Zander;7.1;99;0.73
Fishing;2021;C;6;Zander;6.1;94;0.73
Fishing;2021;C;6;Zander;6.1;93;0.76
Fishing;2021;C;6;Zander;7.1;96;0.8
Fishing;2021;C;6;Zander;6.6;96;0.75
Fishing;2021;C;6;Zander;7;99;0.72
Fishing;2021;C;6;Zander;5.9;94;0.71
Fishing;2021;C;6;Zander;6;96;0.68
Fishing;2021;C;6;Zander;7;98;0.74
Fishing;2021;C;6;Zander;5.4;88;0.79
Fishing;2021;C;6;Zander;5.1;89;0.72
Fishing;2021;C;6;Zander;6;95;0.7
Fishing;2021;C;6;Zander;7;102;0.66
Fishing;2021;C;6;Zander;6.3;96;0.71
Fishing;2021;C;6;Zander;8.2;102;0.77
Fishing;2021;C;6;Zander;6.3;96;0.71
Fishing;2021;C;6;Zander;7.7;100;0.77
Fishing;2021;C;6;Zander;7.7;100;0.77
Fishing;2021;C;6;Zander;5.7;92;0.73
Fishing;2021;C;6;Zander;6.9;100;0.69
Fishing;2021;C;6;Zander;7.2;99;0.74
Fishing;2021;C;6;Zander;7.9;103;0.72
Fishing;2021;C;6;Zander;6;95;0.7
Fishing;2021;C;6;Zander;6.2;94;0.75
Fishing;2021;C;6;Zander;6.2;96;0.7
Fishing;2021;C;6;Zander;8.7;103;0.8
Fishing;2021;C;6;Zander;6.7;98;0.71
Fishing;2021;C;6;Zander;7.6;103;0.7
Fishing;2021;C;6;Zander;7.3;101;0.71
Fishing;2021;C;6;Zander;6.2;94;0.75
Fishing;2021;C;6;Zander;6.6;97;0.72
Fishing;2021;C;6;Zander;6.7;99;0.69
Fishing;2021;C;6;Zander;6.4;97;0.7
Fishing;2021;C;6;Zander;6.4;103;0.59
Fishing;2021;C;6;Zander;7.1;99;0.73
Fishing;2021;C;6;Zander;5.8;93;0.72
Fishing;2021;C;6;Zander;7.1;97;0.78
Fishing;2021;C;6;Zander;7.1;100;0.71
Fishing;2021;C;6;Zander;7.8;102;0.74
Fishing;2021;C;6;Zander;7.7;104;0.68
Fishing;2021;C;6;Zander;8.5;105;0.73
Fishing;2021;C;6;Zander;6.6;99;0.68
Fishing;2021;C;6;Zander;7.3;102;0.69
Fishing;2021;C;6;Zander;4.9;88;0.72
Fishing;2021;C;6;Zander;5.4;91;0.72
Fishing;2021;C;6;Zander;6.5;96;0.73
Fishing;2021;C;6;Zander;9.1;106;0.76
Fishing;2021;C;6;Zander;6;97;0.66
Fishing;2021;C;6;Zander;6.4;95;0.75
Fishing;2021;C;6;Zander;6.7;96;0.76
Fishing;2021;C;6;Zander;6.6;98;0.7
Fishing;2021;C;6;Zander;6.8;97;0.75
Fishing;2021;C;6;Zander;11.5;113;0.8
Fishing;2021;C;6;Zander;6.8;97;0.75
Fishing;2021;C;6;Zander;6.7;98;0.71
Fishing;2021;C;6;Zander;6.3;93;0.78
Fishing;2021;C;6;Zander;7;97;0.77
Fishing;2021;C;6;Zander;5.3;90;0.73
Fishing;2021;C;6;Zander;7.7;105;0.67
Fishing;2021;C;6;Zander;6.4;98;0.68
Fishing;2021;C;6;Zander;6.7;97;0.73
Fishing;2021;C;6;Zander;8.5;104;0.76
Fishing;2021;C;6;Zander;7;93;0.87
Fishing;2021;C;6;Zander;6.5;95;0.76
Fishing;2021;C;6;Zander;6.4;93;0.8
Fishing;2021;C;6;Zander;6.3;96;0.71
Fishing;2021;C;6;Zander;5.8;90;0.8
Fishing;2021;C;6;Zander;6.3;96;0.71
Fishing;2021;C;6;Zander;6.5;95;0.76
Fishing;2021;C;6;Zander;7.2;100;0.72
Fishing;2021;C;6;Zander;6.7;96;0.76
Fishing;2021;C;6;Zander;6;91;0.8
Fishing;2021;C;6;Zander;6.9;99;0.71
Fishing;2021;C;6;Zander;6.5;95;0.76
Fishing;2021;C;6;Zander;7.3;99;0.75
Fishing;2021;C;6;Zander;6.6;98;0.7
Fishing;2021;C;6;Zander;6.7;96;0.76
Fishing;2021;C;6;Zander;6.8;97;0.75
Fishing;2021;C;6;Zander;6.9;98;0.73
Fishing;2021;C;6;Zander;6.9;97;0.76
Fishing;2021;C;6;Zander;6.8;98;0.72
Fishing;2021;C;6;Zander;6.5;96;0.73
Fishing;2021;C;6;Zander;6.3;96;0.71
Fishing;2021;C;6;Zander;6.6;96;0.75
Fishing;2021;C;6;Zander;6.8;96;0.77
Fishing;2021;C;6;Zander;6.2;96;0.7
Fishing;2021;C;6;Tench;335.3;283;1.48
Fishing;2021;C;6;Tench;300;267;1.58
Fishing;2021;C;6;Tench_juv;1.8;47;1.73
